target_id	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0089208	1090.86	28.7753	17.0505	374.631	25.4782	27.5713
FBtr0333700	1375.49	0.00368223	237.08	392.201	77.4858	107.349
FBtr0074082	1664.72	2976.64	1378.67	3668.73	3320.4	2621.29
FBtr0340304	1828.67	72.1941	0.0040844	84.3484	547.103	0.445143
FBtr0339690	17.4276	207.081	1316.07	164.419	925.519	299.783
FBtr0339687	2257.15	406.757	217.932	886.266	433.386	358.53
FBtr0339688	3144	605.431	635.559	3844.82	393.671	707.763
FBtr0339686	2536.52	2619.68	2666.76	4010.46	1505.91	1546.25
FBtr0339689	570.497	99.2091	6.55589e-5	990.955	0.0112396	149.942
FBtr0084287	0	0	0	0	0	0
FBtr0301238	219.597	73.9137	108.366	169.026	70.6445	94.0459
FBtr0081500	17.0568	18.5524	11.5483	0	0	6.36415
FBtr0340060	762.374	421	447	707.402	350	443
FBtr0087150	257.626	0	0	339.598	0	0
FBtr0303078	0.5	0.5	0.5	1	0	0.5
FBtr0335014	98.0871	7.62001e-4	73.5475	34.4352	5.45358e-7	4.01267e-8
FBtr0085267	2557.91	1314.93	1236.44	3407.56	1450	1375
FBtr0077286	0	0	0	0	0	0
FBtr0075098	3418.93	3168.36	3094.12	5218.18	3062.41	2881
FBtr0345806	3029.07	47.6424	24.8841	2129.82	47.5868	0
FBtr0074669	3010	2195	2063	4088	2745	3012
FBtr0084210	0	0	68.3149	33.8568	95.5216	0
FBtr0084209	598.486	25.6454	42.7435	812.586	27.419	17.538
FBtr0084206	1984.85	1058.65	1048.17	2333.84	932.015	1179.01
FBtr0084208	796.667	33.7083	13.7693	338.72	30.0445	56.4501
FBtr0087556	2	2	0	1	1	0
FBtr0081035	0.946218	0.00596638	0.0124581	0.00878602	0	0.00823171
FBtr0340577	0	0.0206915	0.0396617	0.0325553	0	0.0269693
FBtr0340576	23.0538	0	0	0	10	0
FBtr0340575	0	0	0	0	0	0
FBtr0081037	0	0	0	0	0	0
FBtr0081036	0	6.97334	8.94788	14.9587	0	6.9648
FBtr0084917	0	0	0	1	0	0
FBtr0072036	3316	1461.78	1514.79	3637	1585	1487
FBtr0339322	0	0	0	0	0	0
FBtr0330144	0.5	0	0	0.5	0	0
FBtr0303603	0.5	0	0	0.5	0	0
FBtr0079062	573	232	268	288	113	129
FBtr0336769	108.682	6.47153e-8	78.8424	103.129	53.6346	0
FBtr0078683	379.64	1.23339e-6	64.0589	170.536	112.175	75.8484
FBtr0345253	66.2137	211.956	52.4762	208.354	44.0719	153.489
FBtr0345254	17.552	24.9534	64.0831	127.425	20.063	0
FBtr0083758	259.506	151.492	211.647	458.792	205.69	131.879
FBtr0083760	478.356	80.5423	83.2158	502.564	3.95821e-5	131.88
FBtr0083759	48.8418	11.4962	10.1371	25.8295	9.86097	0
FBtr0445726	119.297	61.4692	0	50.8147	76.449	42.2408
FBtr0082291	0.55242	0	3.07387e-6	75.8063	34.9502	5.73336
FBtr0273346	5.78594	0	0.00377539	0	6.41446	3.68596
FBtr0082292	0	0	0	0	0	0
FBtr0082294	0	0	2.79804e-8	0	0	0
FBtr0273345	3.46391e-5	0	5.79133e-8	26.2805	1.5079e-5	3.35368e-5
FBtr0273347	217.763	121.479	119.593	268.595	109.341	140.126
FBtr0306641	26.8255	5.32344	2.72843	0	3.5429	4.82844
FBtr0082295	31.0728	22.1978	9.675	35.318	12.7515	16.6259
FBtr0083736	0	0	1	0	0	0
FBtr0083114	642.809	244.169	239.375	625.784	209.757	232.304
FBtr0290002	0	0	0	0	0	0
FBtr0332378	13	3	7	8	4	4
FBtr0085534	4704.81	3459.82	3541.28	5531.56	2913.77	3129.09
FBtr0344976	1680.49	80.4732	132.375	1464.14	81.1763	106.704
FBtr0088745	658.988	431.392	433.982	650.718	573.993	587.983
FBtr0339278	467.907	17.5946	0	849.165	0	0
FBtr0086192	0	0	0	1	0	0
FBtr0301941	0	0	0	0	0	0
FBtr0112494	0	1	0	1	1	0
FBtr0084912	317.386	125.503	84.9416	238.156	79.5308	77.9928
FBtr0330163	317.386	125.503	84.9416	238.156	79.5308	77.9928
FBtr0330164	456.227	64.9934	79.1167	158.688	39.9384	20.0143
FBtr0321306	0	0	0	0	0	0
FBtr0321307	0	0	0	2.03459	0	0
FBtr0321309	0	0	1	0	0	0
FBtr0321305	2	0	0	0	1	0
FBtr0321304	0	0	0	1.96541	0	0
FBtr0321308	0	0	0	0	0	0
FBtr0330223	0	0	0	0	0	0
FBtr0071046	1	0	1	1	0	0
FBtr0077971	244	156	149	271	181	181
FBtr0300284	13.2381	19	16	24	3.95147	12
FBtr0345385	25.7619	0	0	0	13.0485	0
FBtr0082410	315	146	129	318	113	104
FBtr0112545	435.715	151.77	218.489	1271.13	202.641	1.30701e-5
FBtr0343831	311.319	1090.99	1081.28	392.385	1013.72	1107.26
FBtr0303162	0	0	0	0	0	0
FBtr0303163	2975.05	470.549	507.495	1659.81	617.464	523.749
FBtr0112544	42.4786	0	0.361914	0.0172132	2.65519e-6	0
FBtr0343830	1421.61	444.795	329.801	1441.67	480.17	320.994
FBtr0308070	31.5225	29.728	29.2242	48.8779	139.864	89.4256
FBtr0114452	202.944	0	0	30.2432	0	0
FBtr0344702	41.304	88.9307	90.2388	78.8329	60.9678	56.4037
FBtr0114451	927.336	564.875	594.9	1590.94	345.515	437.324
FBtr0344703	658.61	175.135	177.823	910.582	793.006	682.095
FBtr0331591	2.39579e-4	2.92047	0.148197	327.08	28.2139	0.0158289
FBtr0331594	132.283	97.411	49.6658	152.446	35.4333	96.7358
FBtr0074670	84	43	44	118	39	40
FBtr0303084	0	0	0	0	0	0
FBtr0303086	0	0	0	0	0	0
FBtr0303085	0	0	0	0	0	0
FBtr0392917	0	0	0	0	0	0
FBtr0299674	1	0	0	1	0	0
FBtr0336679	12	3	6	3.06139	0	2.03198
FBtr0336680	0	0	0	1.93861	0	1.96802
FBtr0336678	0	0	0	0	0	0
FBtr0087925	0	0	0	0	0	0
FBtr0347028	0	0	0	0	0	0
FBtr0332436	0	0	0	0	0	0
FBtr0112471	0	0	0	0	0	0
FBtr0082651	18	14	11	17	11	12.31
FBtr0452077	136.973	46.4451	40.2507	183.415	80.2091	36.9983
FBtr0085240	14.3892	0	0	11.1824	0	11.8196
FBtr0085238	5.91079	16.5359	57.2908	49.6149	0	82.3869
FBtr0085236	188.433	91.5973	22.8454	124.444	0	38.9082
FBtr0085239	1.01131e-8	0	0	31.4374	29.0394	40.7825
FBtr0452076	152.293	98.4217	176.613	129.906	129.751	27.1047
FBtr0305323	494.348	14.1988	528	225.968	212.933	571
FBtr0301668	2506.65	1011.8	528	3020.03	1016.07	571
FBtr0300727	1061.94	902.589	1071	1195.7	952.822	895.519
FBtr0072569	892.063	0	0	1090.3	0	0
FBtr0070878	32	13	14	11	3	4
FBtr0346692	4	1	1	4	0	0
FBtr0307170	245.514	119.895	125.12	256.762	97.7425	117.326
FBtr0289977	49.4858	11.1051	8.87987	41.2381	33.2575	16.674
FBtr0308689	94.5844	185.143	297.295	0	146.294	34.2202
FBtr0308688	191.373	13.7912	7.47875	150.361	20.4159	28.5041
FBtr0070794	3543.53	1829.53	1789.77	5057.44	1741.59	1750.41
FBtr0070795	5087.48	925.54	831.459	2589.18	813.703	834.863
FBtr0073737	237.72	289	312.349	132.803	184.018	253.028
FBtr0346124	3.14967	0	28.6512	45.3602	48.9821	73.9724
FBtr0346125	360.131	0	0	296.837	0	0
FBtr0074666	4675	2410	2454	4686	2221	2058
FBtr0077124	42.6498	34.9828	32.3646	105.099	51.0711	21.6338
FBtr0077123	2823.35	1159.02	1208.64	3627.9	1490.93	1520.37
FBtr0072136	1606.06	1023.2	985.184	2325.21	685.029	1058.19
FBtr0343299	145.776	29.8345	28.034300000000002	116.735	20.4864	29.012
FBtr0072137	2548.35	350.291	310.029	2687.7	696.271	399.659
FBtr0072139	14.9716	0	0	0	0	2.19765e-8
FBtr0343301	23.3902	9.50157	10.0547	9.57553	0	15.8329
FBtr0072138	0	3.07032e-7	0	0	0	0.00397121
FBtr0343300	1374.45	1132.18	1390.7	2120.78	1532.21	1454.3
FBtr0079441	0	2	0	0	0	0
FBtr0332522	4	0	0	0	0	0
FBtr0083696	1	1	1	1	0	1
FBtr0345653	0	0	0	0	0	0
FBtr0071953	0	0	0	0	0	0
FBtr0100130	1	0	0	0	0	0
FBtr0112391	1	0	2	2	1	0
FBtr0075193	3	0	1	3	1	1
FBtr0081358	2280.55	1713	1687	4513.64	2401	2410
FBtr0346418	2420.45	2.47423e-7	2.4385e-6	1936.36	7.8476e-8	9.93484e-7
FBtr0085277	0	0	1	1.40564	0	1
FBtr0071977	0	0	0	0	0	0
FBtr0091839	9.79999	2.08944	0	9.17177	2.05997	0
FBtr0100421	3	3.32009	0	2	2	4
FBtr0346127	0	3.37891	0	0	3.37104	6.80138
FBtr0302194	46.085	0	6.33467	38.0201	0	0
FBtr0303204	0	0	0	0	0	0
FBtr0113282	6	2	2	5	2	4
FBtr0100161	0	0	0	0	0	0
FBtr0082699	0	0	0	0	0	0
FBtr0082701	300.369	427.495	421.618	135.832	321.084	314.373
FBtr0334516	1539.71	602.638	676.874	1275.06	522.374	459.715
FBtr0334515	160.273	1.78541	3.25421e-5	203.884	100.568	68.3427
FBtr0334513	0	0	0	0	0	0
FBtr0082702	0	0	0	0	0	0
FBtr0334517	123.965	95.1354	99.8427	117.222	6.56792e-8	2.77203e-7
FBtr0082700	3194.59	699.85	554.304	2784.84	744.559	622.901
FBtr0334514	233.093	229.096	212.361	395.167	184.415	285.668
FBtr0088936	187.69	25.13	34.1738	173.225	35.3583	18.9296
FBtr0088937	139.944	35.9873	31.6223	261.301	68.0578	62.2706
FBtr0088935	1345.21	686.257	863.581	1156.33	666.122	730.717
FBtr0330327	139.944	35.9873	31.6223	261.301	68.0578	62.2706
FBtr0306239	161.883	64.3988	19.4991	0	8.55954	4.73103
FBtr0330328	321.328	116.24	99.5011	540.84	122.845	120.081
FBtr0070900	1	1	2	0	1	0
FBtr0074330	645	410	441	978	441	493
FBtr0331778	6	0	2	1	0	1
FBtr0078513	1.04494e-7	7	2.61392e-6	0	0	5.62114e-8
FBtr0301277	998.245	329.553	299.019	671.01	381.263	3.57737
FBtr0301278	118.693	7.60727e-5	0.00605147	288.419	1.9797e-5	334.795
FBtr0078985	1955	972	1054	2210	943	1054
FBtr0345514	61.8963	10.4961	12.8506	52.2659	20.977	24.7747
FBtr0300763	3.76449	9.50389	0	18.7341	18.023	7.8225e-8
FBtr0343503	1.33923	0	2.1494	0	0	0.225333
FBtr0085651	33	13	19	52	20	24
FBtr0084756	633	303	336	868	373	379
FBtr0331643	0	18.7805	29	0	17.3367	27.0709
FBtr0091657	178.954	4.8383	0	101.978	7.12346	7.33846
FBtr0087895	778.898	643.328	602.497	1202.81	664.945	714.378
FBtr0339627	551.102	47.6725	67.5028	669.195	111.055	63.6219
FBtr0070150	6.27708	3.07861	3.08078	9.1462	1.01328	1.07999
FBtr0346191	772.103	0	0	197.917	31.0376	0
FBtr0074154	0.0410086	268.878	244.894	948.083	237.321	303.326
FBtr0074153	392.856	321.122	296.106	1.40343e-5	245.642	113.674
FBtr0078456	0	0	0	0	0	1
FBtr0079897	4	3	1	1	3	0
FBtr0084087	0	0	0	0	0	0
FBtr0343197	0	0	0	0	0	0
FBtr0072001	0	0	0	0	0	0
FBtr0074104	830.588	38.695	15.9565	875.695	22.1858	24.5039
FBtr0346189	85.2414	14.4282	7.96552	28.4138	21.5834	7.2253
FBtr0340116	169.17	428.877	449.078	341.892	432.231	475.271
FBtr0070845	5.6843e-4	5.80668e-4	7.02011e-4	2.99947e-4	0	0.00130827
FBtr0342971	24.5835	0	28.7424	60.5387	34.5878	20.6992
FBtr0342972	15.6372	18.4564	10.1643	16.7733	0	25.8515
FBtr0070844	8.77873	14.0966	0	8.68776	8.41222	0
FBtr0076024	456	177	155	639	228	221
FBtr0089173	2105.46	1944.51	1590.56	361.284	1585.19	1504.09
FBtr0300497	963.28	314.147	393.8	1052.48	474.481	294.323
FBtr0089171	3745.13	133.405	207.08	5883.76	599.774	333.685
FBtr0089172	3073.13	26.9351	83.5579	731.475	134.556	53.8976
FBtr0076662	19	16	15	30	13	9
FBtr0433514	0	0	0	0	0	0
FBtr0303404	117.801	21.1502	1.81647e-4	26.2134	31.5319	0
FBtr0303507	0	0	0	0	0.999411	0
FBtr0084419	0	0	0	0	5.88635e-4	0
FBtr0343380	13.0768	4.39918	0	13.0768	0	0
FBtr0073978	14.9232	1.60082	8	17.9232	9	6
FBtr0084879	0	0	0	0	0	0
FBtr0075024	0	0	0	0	0	0
FBtr0089560	4	2	1	1	0	0
FBtr0073333	0	0	0	0	0	0
FBtr0331373	0	0	0	0	0	0
FBtr0080131	0	0	0	0	0	0
FBtr0333605	219.58	8.38393	20.045	8.16803	48.8237	0
FBtr0310067	2.19612	0.0208762	70.6195	0.0817842	4.24629e-6	0.0363504
FBtr0333604	1899.37	305.818	215.351	2367.23	185.808	338.223
FBtr0071267	195.363	0	0	19.1132	0	12.813
FBtr0071266	1603.49	1259.78	1483.98	1783.41	1339.37	1311.93
FBtr0344131	0	0	0	0	0	0
FBtr0085196	4	0	3	0	0	0
FBtr0085195	0	1	0	2	1	0
FBtr0082142	448	226	270.999	290.122	167	191.997
FBtr0334682	4.2152e-8	0	0.00105005	63.8776	0	0.00267928
FBtr0080488	866	397	383.238	1075	389	372
FBtr0091894	3.90605	9.49564	1.13516	0.443903	1.88338	0
FBtr0072484	306.828	110.421	121.467	249.716	76.4123	100.403
FBtr0302318	0	0	0	0	1	2
FBtr0070693	0	1	0	0	0	0
FBtr0343629	0	0	0	0	0	0
FBtr0081618	28.304	0	0	4.30529	0	0
FBtr0081619	713.728	386.045	479.995	151.693	51.01	78
FBtr0081620	114.968	44.9545	0.00500175	0.00154927	20.99	1.55063e-6
FBtr0084486	1	0	1	1	0	0
FBtr0337075	0	0	0	0	0	0
FBtr0076547	0	0	1	0	0	0
FBtr0070945	2006.59	0.595423	0.00167901	0.814936	146.555	6.03017
FBtr0331600	1195.17	472.061	414.926	1950.93	462.648	342.998
FBtr0331599	308.241	792.343	902.072	1230.25	613.797	835.972
FBtr0078484	167	92	110	156	60	85
FBtr0346615	0	0	0	0	0	0
FBtr0077293	0	0	0	0	0	0
FBtr0345595	6841.46	1007.41	845.113	5602.82	1057.53	950.037
FBtr0332984	1438.96	1940.39	2055.22	1967.89	2019.81	2016.76
FBtr0076661	2506.34	205.876	273.773	3818.89	230.963	286.66
FBtr0114592	1.29923e-4	0	0	0	0	0
FBtr0308954	1404.59	73.6535	141.575	234.227	83.0846	77.5704
FBtr0070879	0	0	1	0	0	0
FBtr0079581	946	424	431	1151	460	503
FBtr0072143	78.796	4.91556	1.34503	185.824	9.27538	11.0481
FBtr0072144	286.839	8.39527	12.9403	519.735	25.1838	42.906
FBtr0072142	1132.02	312.103	522.892	950.856	365.072	362.819
FBtr0301411	264.836	171.586	43.8225	298.859	122.496	82.4429
FBtr0343279	174.505	0	0	154.725	13.9723	13.7841
FBtr0089041	0	0	0	0	0	0
FBtr0078055	2390	994	982.609	2434	1011	1013
FBtr0332897	0	0	0	1	0	1
FBtr0300073	1	0	0	0	0	0
FBtr0086126	898	456	442	853	362	441
FBtr0083971	5	3	2	9	4	4
FBtr0081841	1260.81	496.545	438.687	1063.06	395.507	289.02
FBtr0081840	2012.19	1209.45	1259.31	1745.94	819.493	1133.98
FBtr0087361	0	1	0	0	0	0
FBtr0332267	0	0	0	0	0	0
FBtr0087362	0	0	0	0	0	0
FBtr0070772	44.7821	152.054	63.6001	181.377	183.563	59.1547
FBtr0340462	1112.52	82.0577	99.6326	815.654	150.279	82.1074
FBtr0070775	176.433	114.092	182.325	177.902	83.6685	141.78
FBtr0070773	0.574254	313.664	327.409	208.379	197.996	327.422
FBtr0340461	136.688	64.132	83.0328	140.688	228.494	107.536
FBtr0344753	107.051	31.6799	44.6262	74.3341	27.9273	31.4293
FBtr0301270	102.949	86.3201	51.3738	79.6659	37.0727	44.5707
FBtr0111206	19.8275	0	2.56732e-7	0	14.1122	37.131100000000004
FBtr0078988	30.1725	32.0691	39.1792	56	36.8878	1.21033e-4
FBtr0340408	370.91	12.8315	0	341.874	0	0
FBtr0345163	0	59.9183	23.6967	104.726	0	0
FBtr0073680	3118.68	234.139	139.85	3939.24	271.128	145.31
FBtr0345162	804.553	1066.56	1105.42	844.522	853.869	1014.42
FBtr0073682	268.435	34.4849	67.8028	107.438	32.7489	35.2398
FBtr0300380	7.42159	110.641	268.235	109.198	381.254	333.029
FBtr0076483	0.0917401	1.47792	5.6793e-6	62.8503	29.7523	8.88016e-4
FBtr0076481	170.32	49.0074	55.8887	104.899	2.9208e-6	31.3208
FBtr0076482	0.229912	0	0	0	0	0
FBtr0076480	282.841	76.1602	87.8096	397.457	121.853	143.335
FBtr0076484	2.35156e-4	0	0	27.1765	21.4595	0
FBtr0331584	0.0403454	62.85	41.8957	0.205074	28.8278	32.4758
FBtr0071641	1700	808	755	2065	950	949
FBtr0083601	790	354	344	812	304	311
FBtr0306304	40	0	0	0	0	0
FBtr0334743	0	16	10	53	18	18
FBtr0082375	2	2	0	5	1	1
FBtr0084327	1141.41	620.835	565	1007	523	638
FBtr0084607	0	0	1	0	0	0
FBtr0346341	1	0	0	0	0	0
FBtr0334600	0	0	0	1	0	0
FBtr0301639	0	0	0	0	0	0
FBtr0339341	34.1848	0	0	0	0	0
FBtr0088716	1136.82	635	623.372	1329	608	676.964
FBtr0088715	0	0	6.6281	0	0	6.03567
FBtr0082105	173.349	44.9673	89.1805	209.06	125.642	87.2528
FBtr0100537	413.651	202.033	211.676	655.94	156.57	256.747
FBtr0072929	218.703	89.7853	104.524	215.484	61.762	90.1134
FBtr0079058	599	258.983	278.957	637	215	299.943
FBtr0343718	0	0	0	0	0	0
FBtr0080783	0	0	0	0	0	0
FBtr0079707	626	297	262	745	321	353
FBtr0333321	8	0	0	8	2	0
FBtr0074546	0	0	0	0	0	0
FBtr0301627	0	0	1	0	0	0
FBtr0301628	0	0	0	0	0	0
FBtr0113321	128	54	51	129	63	69
FBtr0088359	0	0	0	1	0	0
FBtr0071087	2	0	0	0	0	0
FBtr0309827	0	0	0	0	0	0
FBtr0079285	0	0	0	0	0	0
FBtr0331777	0	0	0	0	0	0
FBtr0303096	442.275	1472.04	1385.5	786.258	1122.14	1413.19
FBtr0073151	2386.72	210.961	174.498	1950.74	323.858	222.806
FBtr0112724	50.4919	26.4912	22.6662	73.6146	6.14542	18.0615
FBtr0301854	102.508	24.5088	28.3338	135.385	46.8546	33.9385
FBtr0302436	54.5076	15.0042	5.93358	58.2334	15.4042	9.2292
FBtr0070163	2	0	1	1	0	3
FBtr0079761	10.9741	0	0	3.97414	0	0.365212
FBtr0345450	11.0259	7	7	11.0259	3	5.63479
FBtr0084663	152	74.1745	70.8993	190	55	66.754
FBtr0343312	0	0	0	3	0	0
FBtr0073153	155.869	15.3849	8.05046	63.9042	17.3236	15.9624
FBtr0333209	3.61378	1.90304e-7	62.3992	31.7272	0	4.39567e-6
FBtr0112845	0.109987	1.04786	0.0239694	0	0	0.00298361
FBtr0333208	436.864	312.018	251.351	460.268	294.478	170.362
FBtr0073152	3754.46	1888.5	1603.23	5026.45	2241.16	1580.92
FBtr0112844	27.013	0	0	0	0	0
FBtr0333210	0.0657171	0.0503817	146.945	246.655	0.0408117	188.752
FBtr0084803	0	0	0	0	0	0
FBtr0330289	0	0	0	0	0	0
FBtr0330288	0	0	0	0	0	0
FBtr0342641	0	0	0	2	0	0
FBtr0302043	1	0	0	0	0	0
FBtr0310637	1.5758e-7	0.00186194	0	530.662	643.948	601.469
FBtr0073268	0	13.2871	0	0	270.852	47.431
FBtr0113135	213.692	130.809	137.889	444.783	154.229	141.008
FBtr0073269	339.589	438.059	341.939	4025.94	1369.53	1365.82
FBtr0310633	0	0	0	0	0	0
FBtr0310636	37.3368	29.7127	0	0	0	0
FBtr0073265	2157.67	1398.1	1552.42	1686.99	905.884	823.942
FBtr0073266	0.843625	8.56089e-4	1.24961e-6	6.4617e-6	14.2552	6.99129
FBtr0310635	43.0169	0	0	19.2329	12.5067	26.8636
FBtr0073267	112.63	137.61	119.17	68.7173	44.7628	0.00750844
FBtr0310634	6.23435	9.48473e-5	0.39276	2.52776	0	8.93516e-6
FBtr0345589	2439.99	97.4175	101.189	1569.14	253.028	136.465
FBtr0071233	1222.53	364	377	1324	360	429
FBtr0331727	40.4706	0	0	0	0	0
FBtr0305199	0	0	0	0	0	0
FBtr0305200	0	0	0	0	0	0
FBtr0302991	0	0	0	0	0	0
FBtr0333234	1	0	0	0	0	0
FBtr0300983	3	0	0	5	0	1
FBtr0346534	41.65	0	0	0	0	0
FBtr0331801	22.5327	36.5207	51.4315	49.3613	23.6763	27.0231
FBtr0331802	0	0	2.56851	13.7419	0	0
FBtr0074913	32.8173	2.47933	0	6.89675	12.3237	4.97692
FBtr0112477	0	0	0	0	2	0
FBtr0075119	1	0	1	0	0	0
FBtr0078058	30	16	16	55	34	28
FBtr0299873	4	1	0	2	1	0
FBtr0310008	0	0	0	0	0	0
FBtr0074569	0	0	1.02035	0	0	0
FBtr0074568	2.2589	0	0	1.00076	0	0
FBtr0085564	89.5519	102.817	63.5024	106.271	106.655	66.975
FBtr0085563	385.224	159.091	172.249	392.865	126.173	160.513
FBtr0302133	234	93	72	159	61	72
FBtr0078064	1660.65	1336.9	1342.67	3426.06	2050.49	2272.53
FBtr0300381	1	0	0	2	0	0
FBtr0070669	714	465	449	781	413	436
FBtr0301496	20.5902	0	10.2409	21.4615	9.50309	0
FBtr0114465	2.01202e-4	0.141403	7.48785e-7	0.0156066	0	3.01815e-7
FBtr0301495	268.224	45.4197	81.9345	118.491	41.8311	75.6744
FBtr0301494	184.186	153.439	115.825	360.032	147.666	104.326
FBtr0071287	0	0	1.96878	0	0	0
FBtr0075174	28	23	19	13	9	6
FBtr0345948	0	4.72839	0	3.25367	0	0
FBtr0301372	43	9.35797	6.03435	7.34505	5.64089	7.51092
FBtr0087916	0	14.9136	0	0	0	0
FBtr0339631	0	0	5.66121	0	7.35911	0
FBtr0087917	0	0	0	0	0	0
FBtr0339630	0	0	8.30445	14.4013	0	1.48908
FBtr0070189	8	7	7	6	6	7
FBtr0084783	490.193	115.897	130.225	514.963	158.667	116.102
FBtr0301320	0	0	0	0	0	0
FBtr0301321	0.018516	0.0112332	0.00811254	0.00827487	0.00963347	0.0183416
FBtr0332663	5.98148	3.98877	1.99189	3.99173	4.99037	4.98166
FBtr0073916	6	1	3	5	1	2
FBtr0332419	0	0	1	2	0	2
FBtr0289990	657.957	270.21	285.148	670.064	251.169	289.782
FBtr0337063	0	209.196	257.021	133.329	9.1493	175.858
FBtr0083375	1381.19	167.491	64.8078	602.426	156.698	124.161
FBtr0299990	230.801	102.33	109.102	234.155	82.8954	102.862
FBtr0299991	17.9326	12.2265	0	29.4596	16.4728	10.8503
FBtr0076518	0	0	0	0	0.278264	2.61333
FBtr0303233	12.7472	16.6995	1.62813	14.4757	11.9309	10.3867
FBtr0071804	23.7809	18	20	37.0383	30	23.9355
FBtr0345871	26.0741	0	0	16.9617	0	0.0663422
FBtr0082924	14	6	8	8	4	2
FBtr0334006	2	4	0	5	0	4
FBtr0086522	0	0	0	0	0	0
FBtr0334005	0	0	0	0	0	0
FBtr0078225	0	2.60668	3.15054	18.765	8.04797	0.00203467
FBtr0078226	39	12.3933	7	18.235	6.17565	12.1549
FBtr0303409	172.524	31.7242	27.6396	202.885	17.6301	48.1772
FBtr0433513	33.8655	0	0.541056	38.8298	4.22195	6.65586
FBtr0445402	0	8.41404	0	0	0	0
FBtr0070315	1553	898.662	882.766	1698	810	820
FBtr0082951	0	0	0	1	1	0
FBtr0342872	0.338031	7	0	2.16901	5	0
FBtr0071635	17.662	0	3.12818	8.83099	0	6
FBtr0305122	31.9977	0	13.3066	12.2363	0	0
FBtr0085773	213.181	21.6607	40.4885	377.916	24.0206	26.7081
FBtr0305121	2752.56	10.0396	5.38618e-7	1827.15	17.0937	32.4995
FBtr0085772	8678.53	3528.22	3449.43	11157.6	3170.33	3816.2
FBtr0306237	2665.73	3430.08	3561.77	2338.1	2347.56	3187.59
FBtr0085774	0	0	0	0	0	0
FBtr0100256	0	0	0	0	1	0
FBtr0072662	0	1	0	0	0	0
FBtr0331863	1	0	0	0	0	0
FBtr0085596	80.423	11.5602	44.1355	31.6259	45.131100000000004	31.3971
FBtr0085595	680.967	236.109	228.359	633.097	153.533	190.891
FBtr0085597	224.61	126.331	142.505	235.277	97.3363	129.711
FBtr0089323	0	0	0	0	0	0
FBtr0344623	10	1	2	9	2	4
FBtr0087998	0	0	0	0	0	0
FBtr0339585	0	0	0.999993	0	3	0
FBtr0087999	0	0	7.15921e-6	0	1.57444e-6	0
FBtr0343011	15.6098	0	0	19.5122	0	0
FBtr0100554	5.39024	3	10	18.4878	9	7
FBtr0344184	322.912	178.211	140.47	442.705	272.707	217.397
FBtr0344182	1295.8	697.531	394.869	1337.76	878.18	644.347
FBtr0344180	1717.88	1220.22	1312.79	3050.52	1552.38	1432.69
FBtr0344176	550.77	82.1562	85.2938	888.221	56.3808	30.2335
FBtr0344181	1717.88	1220.22	1312.79	3050.52	1552.38	1432.69
FBtr0344178	143.538	0	0	800.603	45.785	35.0084
FBtr0344177	79.3702	45.662	0	92.4907	81.6765	79.0874
FBtr0344183	575.443	0	0	4.25836e-6	0	0
FBtr0344179	99.3985	90.0084	58.7861	328.178	244.514	211.556
FBtr0073922	1623.22	965.234	1019.4	1938.5	927	1049.13
FBtr0076211	355	268.434	292.458	375	240	286.523
FBtr0113316	0.269526	11.3692	12.4836	45.6121	32.7053	53.1577
FBtr0074678	850.479	141.333	127.567	728.453	137.472	107.923
FBtr0074677	732.152	655.298	654.95	1042.93	632.823	643.92
FBtr0333759	17.0999	1.28537e-5	2.05276e-8	2.35042e-7	0	0
FBtr0084491	1374	819.858	718.881	1112	565.164	624.397
FBtr0073298	1	0	1	0	0	1
FBtr0333890	0	1.84804	0	0	0	1.64411
FBtr0074485	64	21	18	63	15	0.202751
FBtr0340624	0	0	0	0	0	9.79725
FBtr0087716	1658	784.442	840.63	1867.23	744.573	829.891
FBtr0074672	2	0	0	4	2	3
FBtr0084265	516	327	317	564	279	288
FBtr0084049	541	275	312	585	296	277
FBtr0089221	816.996	194.408	138.74	817.753	251.652	239.839
FBtr0344706	0	0	0	0	16.3479	8.57439
FBtr0344705	0.00441005	73.592	121.26	113.247	0	37.8941
FBtr0083139	348	166.304	202	359	167	146.27
FBtr0114466	0	1	0.5	1.5	0.5	0
FBtr0331169	0	1	0.5	1.5	0.5	0
FBtr0070888	4	0	0	0	0	0
FBtr0076389	3	0	0	2	3	1
FBtr0339163	4	0	0	3	0	0
FBtr0073521	442.823	331.724	318.691	839.288	408.098	364.092
FBtr0343585	499.177	44.2764	57.3086	370.712	106.902	84.9078
FBtr0071968	0	0	0	0	0	0
FBtr0083490	1612.7	720.381	696.35	2260.05	667.992	779.444
FBtr0084956	2	2	0	6	2	2
FBtr0114454	0	0	14.7788	30.749	0	0
FBtr0070308	649	366	355.221	606.251	263	319
FBtr0339153	0	3	1	1	0	0
FBtr0339709	29.4887	22	26	47.3639	25.1678	19.9596
FBtr0081754	0	0	0	0	0	0
FBtr0081753	25.5113	0	0	4.74618e-7	10.8322	17.0404
FBtr0081755	0	0	0	23.6361	0	0
FBtr0332766	147.119	87.0315	153.503	337.398	186.026	296.868
FBtr0076130	537.279	302.785	314.263	487.993	291.666	326.614
FBtr0076131	383.602	118.184	165.234	600.609	165.308	121.518
